query_id,split,query_type,input_tokens,agent_id,token_budget,observed_quality,cost_usd,latency_ms
182,train,multihop_qa,2292,C,512,0.0,0.0002882,1934.5
182,train,multihop_qa,2292,C,1024,0.8,0.0001868,181.2
182,train,multihop_qa,2292,C,2048,0.8,0.0001868,204.6
182,train,multihop_qa,2292,C,4096,0.8,0.0001868,258.5
182,train,multihop_qa,2292,D,512,0.5,0.0002579,3867.3
182,train,multihop_qa,2292,D,1024,1.0,0.0001896,2549.8
182,train,multihop_qa,2292,D,2048,1.0,0.0002284,3604.6
182,train,multihop_qa,2292,D,4096,1.0,0.0002426,3840.9
182,train,multihop_qa,2292,E,512,0.0,0.0012331,4862.6
182,train,multihop_qa,2292,E,1024,1.0,0.001639,8608.6
182,train,multihop_qa,2292,E,2048,1.0,0.001958,23688.5
182,train,multihop_qa,2292,E,4096,1.0,0.0015755,3371.0
183,train,coding,180,A,512,1.0,5.67e-05,1804.9
183,train,coding,180,A,1024,1.0,5.52e-05,1680.2
183,train,coding,180,A,2048,1.0,5.52e-05,1642.8
183,train,coding,180,A,4096,1.0,5.67e-05,2242.1
183,train,coding,180,B,512,1.0,0.0001044,4468.0
183,train,coding,180,B,1024,1.0,9.04e-05,3797.6
183,train,coding,180,B,2048,1.0,9.04e-05,3721.4
183,train,coding,180,B,4096,1.0,0.0001054,14306.5
183,train,coding,180,C,512,1.0,4.36e-05,509.4
183,train,coding,180,C,1024,1.0,4.36e-05,467.3
183,train,coding,180,C,2048,1.0,0.0001662,2578.8
183,train,coding,180,C,4096,1.0,0.0001632,2513.9
183,train,coding,180,D,512,0.0,0.0001406,6713.9
183,train,coding,180,D,1024,0.0,0.0002686,12918.7
183,train,coding,180,D,2048,1.0,0.0003401,33323.1
183,train,coding,180,D,4096,1.0,0.0004261,19078.4
183,train,coding,180,E,512,1.0,0.0005276,7207.2
183,train,coding,180,E,1024,1.0,0.000664,5459.6
183,train,coding,180,E,2048,1.0,0.0005389,1868.4
183,train,coding,180,E,4096,1.0,0.0005276,7240.6
184,train,math_olympiad,216,A,512,0.0,0.000141,5126.4
184,train,math_olympiad,216,A,1024,0.0,0.000269,8624.6
184,train,math_olympiad,216,A,2048,0.0,0.000525,20531.4
184,train,math_olympiad,216,A,4096,0.0,0.001037,31259.4
184,train,math_olympiad,216,B,512,0.0,0.0002473,33291.4
184,train,math_olympiad,216,B,1024,0.0,0.000478,21826.4
184,train,math_olympiad,216,B,2048,0.0,0.0006854,31677.6
184,train,math_olympiad,216,B,4096,0.0,0.0007567,87204.8
184,train,math_olympiad,216,C,512,0.0,0.0001199,1501.0
184,train,math_olympiad,216,C,1024,0.0,0.0002223,2951.1
184,train,math_olympiad,216,C,2048,0.0,0.0004271,6072.8
184,train,math_olympiad,216,C,4096,0.0,0.0008367,12389.1
184,train,math_olympiad,216,D,512,0.0,0.000144,11044.5
184,train,math_olympiad,216,D,1024,0.0,0.000272,13807.6
184,train,math_olympiad,216,D,2048,0.0,0.000528,20750.1
184,train,math_olympiad,216,D,4096,0.0,0.00104,114989.2
184,train,math_olympiad,216,E,512,0.0,0.0006301,1509.7
184,train,math_olympiad,216,E,1024,0.0,0.001193,21420.6
184,train,math_olympiad,216,E,2048,0.0,0.0023194,18747.5
184,train,math_olympiad,216,E,4096,0.0,0.0045725,14079.9
185,train,knowledge,432,A,512,0.0,9.42e-05,2241.4
185,train,knowledge,432,A,1024,0.0,0.0001177,2988.5
185,train,knowledge,432,A,2048,0.0,8.34e-05,1996.5
185,train,knowledge,432,A,4096,0.0,0.0002067,5865.5
185,train,knowledge,432,B,512,0.0,0.0002639,31424.7
185,train,knowledge,432,B,1024,0.0,0.0004183,56161.7
185,train,knowledge,432,B,2048,0.0,0.0004183,56134.3
185,train,knowledge,432,B,4096,0.0,0.0004028,19043.4
185,train,knowledge,432,C,512,0.0,7.98e-05,1301.7
185,train,knowledge,432,C,1024,0.0,9.6e-05,1626.6
185,train,knowledge,432,C,2048,0.0,0.0004446,6910.6
185,train,knowledge,432,C,4096,0.0,0.0001136,1676.8
185,train,knowledge,432,D,512,0.0,0.0001596,13876.6
185,train,knowledge,432,D,1024,0.0,0.0002876,12969.6
185,train,knowledge,432,D,2048,0.0,0.0003786,22483.3
185,train,knowledge,432,D,4096,0.0,0.0002856,15243.0
185,train,knowledge,432,E,512,0.0,0.000694,2217.4
185,train,knowledge,432,E,1024,0.0,0.0012569,21030.9
185,train,knowledge,432,E,2048,0.0,0.0023836,9128.9
185,train,knowledge,432,E,4096,1.0,0.0018974,6929.4
186,train,coding,173,A,512,1.0,5.23e-05,1281.8
186,train,coding,173,A,1024,1.0,5.23e-05,1283.5
186,train,coding,173,A,2048,1.0,5.23e-05,1352.8
186,train,coding,173,A,4096,1.0,5.23e-05,1663.2
186,train,coding,173,B,512,1.0,8.75e-05,3761.9
186,train,coding,173,B,1024,1.0,8.68e-05,7750.1
186,train,coding,173,B,2048,1.0,8.75e-05,3493.6
186,train,coding,173,B,4096,1.0,8.75e-05,3602.8
186,train,coding,173,C,512,1.0,4.21e-05,449.8
186,train,coding,173,C,1024,1.0,0.0001231,1704.2
186,train,coding,173,C,2048,1.0,0.0002547,3756.1
186,train,coding,173,C,4096,1.0,0.0003015,4117.6
186,train,coding,173,D,512,0.0,0.0001399,8040.7
186,train,coding,173,D,1024,1.0,0.0002679,12050.5
186,train,coding,173,D,2048,1.0,0.0002864,13623.4
186,train,coding,173,D,4096,1.0,0.0005429,25542.8
186,train,coding,173,E,512,0.0,0.0006151,4162.0
186,train,coding,173,E,1024,1.0,0.0006283,12624.0
186,train,coding,173,E,2048,1.0,0.0007922,6471.6
186,train,coding,173,E,4096,1.0,0.0006888,5694.3
187,train,knowledge,451,A,512,0.0,0.000156,4996.1
187,train,knowledge,451,A,1024,0.0,0.000284,6909.9
187,train,knowledge,451,A,2048,0.0,0.000136,3036.8
187,train,knowledge,451,A,4096,0.0,0.0001658,3849.7
187,train,knowledge,451,B,512,0.0,0.0002668,19592.2
187,train,knowledge,451,B,1024,0.0,0.0004972,21488.7
187,train,knowledge,451,B,2048,0.0,0.0002543,28014.9
187,train,knowledge,451,B,4096,0.0,0.0002312,9343.5
187,train,knowledge,451,C,512,0.0,0.0001365,1598.1
187,train,knowledge,451,C,1024,0.0,0.0002389,2598.0
187,train,knowledge,451,C,2048,1.0,0.0001203,1341.5
187,train,knowledge,451,C,4096,1.0,0.0001205,1611.8
187,train,knowledge,451,D,512,0.0,9.33e-05,7820.7
187,train,knowledge,451,D,1024,0.0,0.0002898,18189.8
187,train,knowledge,451,D,2048,0.0,0.0002431,13835.3
187,train,knowledge,451,D,4096,0.0,0.0003233,18583.3
187,train,knowledge,451,E,512,0.0,0.0006889,5351.2
187,train,knowledge,451,E,1024,0.0,0.0012521,8203.2
187,train,knowledge,451,E,2048,0.0,0.0014919,21872.3
187,train,knowledge,451,E,4096,0.0,0.0025237,16356.2
188,train,knowledge,250,A,512,0.0,0.0001427,3340.7
188,train,knowledge,250,A,1024,0.0,8.87e-05,2010.8
188,train,knowledge,250,A,2048,0.0,0.0005267,13717.5
188,train,knowledge,250,A,4096,0.0,9.2e-05,2222.2
188,train,knowledge,250,B,512,1.0,0.0002183,9642.9
188,train,knowledge,250,B,1024,1.0,0.0002158,19734.1
188,train,knowledge,250,B,2048,1.0,0.0002158,19664.9
188,train,knowledge,250,B,4096,1.0,0.0002183,9495.5
188,train,knowledge,250,C,512,0.0,7.22e-05,753.3
188,train,knowledge,250,C,1024,0.0,0.0002254,3489.0
188,train,knowledge,250,C,2048,0.0,0.0004302,6287.3
188,train,knowledge,250,C,4096,0.0,7.16e-05,810.3
188,train,knowledge,250,D,512,1.0,0.0001162,6304.7
188,train,knowledge,250,D,1024,1.0,4.6e-05,3410.6
188,train,knowledge,250,D,2048,1.0,9.78e-05,4373.0
188,train,knowledge,250,D,4096,1.0,0.0001168,8616.7
188,train,knowledge,250,E,512,0.0,0.0006382,2909.0
188,train,knowledge,250,E,1024,1.0,0.0010906,4159.7
188,train,knowledge,250,E,2048,1.0,0.0009003,3301.7
188,train,knowledge,250,E,4096,1.0,0.0009003,3141.3
189,train,knowledge,435,A,512,0.0,0.0001557,3651.6
189,train,knowledge,435,A,1024,1.0,0.0001625,4121.6
189,train,knowledge,435,A,2048,1.0,0.000158,3810.8
189,train,knowledge,435,A,4096,1.0,0.0001645,4042.9
189,train,knowledge,435,B,512,0.0,0.0002655,10826.0
189,train,knowledge,435,B,1024,1.0,0.0003822,43283.9
189,train,knowledge,435,B,2048,1.0,0.000374,16158.2
189,train,knowledge,435,B,4096,1.0,0.0003701,37574.1
189,train,knowledge,435,C,512,0.0,0.0001343,1597.2
189,train,knowledge,435,C,1024,1.0,0.0001979,2160.8
189,train,knowledge,435,C,2048,1.0,0.0002031,2254.2
189,train,knowledge,435,C,4096,1.0,0.0001947,1986.3
189,train,knowledge,435,D,512,1.0,6.64e-05,3318.1
189,train,knowledge,435,D,1024,1.0,0.0002399,15440.4
189,train,knowledge,435,D,2048,1.0,6.29e-05,3469.1
189,train,knowledge,435,D,4096,1.0,0.0002146,14480.1
189,train,knowledge,435,E,512,0.0,0.0006826,8234.4
189,train,knowledge,435,E,1024,0.0,0.0012458,7743.2
189,train,knowledge,435,E,2048,0.0,0.0023722,14703.5
189,train,knowledge,435,E,4096,1.0,0.0029676,9672.9
190,test,multihop_qa,2890,A,512,0.11111,0.0003014,3482.8
190,test,multihop_qa,2890,A,1024,0.0,0.0004294,6685.8
190,test,multihop_qa,2890,A,2048,0.0,0.0006854,21211.5
190,test,multihop_qa,2890,A,4096,0.0,0.0005262,14702.0
190,test,multihop_qa,2890,B,512,0.0,0.00043,9913.1
190,test,multihop_qa,2890,B,1024,0.10526,0.0003409,5727.4
190,test,multihop_qa,2890,B,2048,0.0,0.0003468,5636.2
190,test,multihop_qa,2890,B,4096,0.0,0.0003468,6077.1
190,test,multihop_qa,2890,C,512,0.0,0.0002395,212.7
190,test,multihop_qa,2890,C,1024,0.0,0.0004413,3080.8
190,test,multihop_qa,2890,C,2048,0.0,0.0002395,232.3
190,test,multihop_qa,2890,C,4096,0.0,0.0010557,11189.2
190,test,multihop_qa,2890,D,512,0.0,0.0003411,8381.0
190,test,multihop_qa,2890,D,1024,0.0,0.0002691,8011.5
190,test,multihop_qa,2890,D,2048,0.0,0.0007251,12387.7
190,test,multihop_qa,2890,D,4096,0.0,0.0012371,29010.0
190,test,multihop_qa,2890,E,512,0.0,0.0014134,5382.0
190,test,multihop_qa,2890,E,1024,0.0,0.0019766,6518.1
190,test,multihop_qa,2890,E,2048,0.0,0.0031033,8163.8
190,test,multihop_qa,2890,E,4096,0.0,0.0053561,15909.9
191,train,knowledge,422,A,512,0.0,0.0001544,4547.2
191,train,knowledge,422,A,1024,0.0,0.0002824,8161.0
191,train,knowledge,422,A,2048,0.0,0.0005384,18404.4
191,train,knowledge,422,A,4096,0.0,0.0010504,37329.9
191,train,knowledge,422,B,512,0.0,0.0002647,22670.2
191,train,knowledge,422,B,1024,0.0,0.0004776,43898.2
191,train,knowledge,422,B,2048,0.0,0.0004663,42032.9
191,train,knowledge,422,B,4096,0.0,0.0004644,21758.3
191,train,knowledge,422,C,512,0.0,0.0001338,1547.5
191,train,knowledge,422,C,1024,0.0,0.0002362,4508.9
191,train,knowledge,422,C,2048,0.0,0.000441,6542.4
191,train,knowledge,422,C,4096,0.0,0.0008506,11322.7
191,train,knowledge,422,D,512,0.0,0.0001596,12297.7
191,train,knowledge,422,D,1024,0.0,0.0002876,21272.4
191,train,knowledge,422,D,2048,0.0,0.0005436,30389.2
191,train,knowledge,422,D,4096,0.0,0.0001774,19236.3
191,train,knowledge,422,E,512,0.0,0.0006787,4898.3
191,train,knowledge,422,E,1024,0.0,0.0012422,5671.8
191,train,knowledge,422,E,2048,0.0,0.0023686,9487.6
191,train,knowledge,422,E,4096,0.0,0.0046211,26734.8
192,train,multihop_qa,4014,A,512,0.0,0.0003688,3949.0
192,train,multihop_qa,4014,A,1024,0.13333,0.0004968,7227.7
192,train,multihop_qa,4014,A,2048,1.0,0.0007528,13940.8
192,train,multihop_qa,4014,A,4096,1.0,0.0008681,23348.3
192,train,multihop_qa,4014,B,512,1.0,0.0004144,4824.1
192,train,multihop_qa,4014,B,1024,1.0,0.0003968,3815.7
192,train,multihop_qa,4014,B,2048,1.0,0.0004148,5157.6
192,train,multihop_qa,4014,B,4096,0.28571,0.0004396,5798.2
192,train,multihop_qa,4014,C,512,0.0,0.0004335,1421.9
192,train,multihop_qa,4014,C,1024,1.0,0.0003319,222.9
192,train,multihop_qa,4014,C,2048,1.0,0.0003319,408.1
192,train,multihop_qa,4014,C,4096,1.0,0.0003319,328.9
192,train,multihop_qa,4014,D,512,0.0,0.0004261,21433.8
192,train,multihop_qa,4014,D,1024,0.5,0.0005086,25142.9
192,train,multihop_qa,4014,D,2048,0.28571,0.0003411,3733.9
192,train,multihop_qa,4014,D,4096,0.6,0.0004559,8673.3
192,train,multihop_qa,4014,E,512,0.0,0.0017506,9440.0
192,train,multihop_qa,4014,E,1024,0.0,0.0023138,9720.7
192,train,multihop_qa,4014,E,2048,0.0,0.0034402,13032.6
192,train,multihop_qa,4014,E,4096,1.0,0.0039033,23050.0
193,test,coding,185,A,512,0.0,6.42e-05,1515.2
193,test,coding,185,A,1024,0.0,6.42e-05,1572.6
193,test,coding,185,A,2048,0.0,6.42e-05,1510.4
193,test,coding,185,A,4096,0.0,6.14e-05,1509.4
193,test,coding,185,B,512,0.0,9.67e-05,7965.4
193,test,coding,185,B,1024,0.0,9.67e-05,7982.7
193,test,coding,185,B,2048,0.0,9.67e-05,7636.6
193,test,coding,185,B,4096,0.0,9.67e-05,8043.9
193,test,coding,185,C,512,0.0,0.000117,1397.3
193,test,coding,185,C,1024,0.0,5.86e-05,816.4
193,test,coding,185,C,2048,0.0,4.66e-05,531.2
193,test,coding,185,C,4096,0.0,0.0008338,11968.9
193,test,coding,185,D,512,0.0,0.0001409,9130.2
193,test,coding,185,D,1024,0.0,2.62e-05,5893.3
193,test,coding,185,D,2048,0.0,2.74e-05,6248.7
193,test,coding,185,D,4096,0.0,3.16e-05,6985.6
193,test,coding,185,E,512,0.0,0.0006205,1820.2
193,test,coding,185,E,1024,0.0,0.0011834,6364.9
193,test,coding,185,E,2048,0.0,0.0023101,8148.9
193,test,coding,185,E,4096,1.0,0.002917,48409.9
194,test,knowledge,196,A,512,0.0,0.0001401,3372.1
194,test,knowledge,196,A,1024,0.0,0.0001558,3490.3
194,test,knowledge,196,A,2048,0.0,0.0001343,2967.1
194,test,knowledge,196,A,4096,0.0,0.0002211,8125.6
194,test,knowledge,196,B,512,0.0,0.0002078,20127.3
194,test,knowledge,196,B,1024,0.0,0.0002078,19159.3
194,test,knowledge,196,B,2048,0.0,0.0001708,7542.4
194,test,knowledge,196,B,4096,0.0,0.0001681,7447.9
194,test,knowledge,196,C,512,0.0,0.0001178,1794.9
194,test,knowledge,196,C,1024,0.0,7.06e-05,749.4
194,test,knowledge,196,C,2048,0.0,5.22e-05,537.5
194,test,knowledge,196,C,4096,0.0,0.0001764,3153.6
194,test,knowledge,196,D,512,0.0,0.0001414,10631.0
194,test,knowledge,196,D,1024,0.0,0.0001184,6807.0
194,test,knowledge,196,D,2048,0.0,0.0001819,8258.5
194,test,knowledge,196,D,4096,0.0,7.8e-05,4162.3
194,test,knowledge,196,E,512,0.0,0.000622,3199.4
194,test,knowledge,196,E,1024,0.0,0.0009952,3473.8
194,test,knowledge,196,E,2048,0.0,0.0009952,3464.3
194,test,knowledge,196,E,4096,0.0,0.0011173,3889.4
195,train,coding,291,A,512,1.0,0.0001147,2392.4
195,train,coding,291,A,1024,1.0,0.0001145,2420.5
195,train,coding,291,A,2048,0.0,0.0001272,2820.6
195,train,coding,291,A,4096,1.0,5.7e-05,1625.6
195,train,coding,291,B,512,1.0,0.0001822,15986.1
195,train,coding,291,B,1024,1.0,0.0001822,15942.7
195,train,coding,291,B,2048,1.0,0.0001825,8164.6
195,train,coding,291,B,4096,1.0,0.0001825,8035.8
195,train,coding,291,C,512,1.0,4.84e-05,328.5
195,train,coding,291,C,1024,1.0,4.84e-05,328.8
195,train,coding,291,C,2048,1.0,0.0002666,3380.1
195,train,coding,291,C,4096,1.0,4.84e-05,734.2
195,train,coding,291,D,512,0.0,0.0001489,6869.8
195,train,coding,291,D,1024,1.0,5.64e-05,4826.0
195,train,coding,291,D,2048,1.0,0.0004957,21498.4
195,train,coding,291,D,4096,1.0,0.0005867,25155.4
195,train,coding,291,E,512,0.0,0.0006511,3388.6
195,train,coding,291,E,1024,0.0,0.0012143,6795.5
195,train,coding,291,E,2048,1.0,0.001618,23760.9
195,train,coding,291,E,4096,1.0,0.0014596,7628.4
196,test,coding,210,A,512,0.0,0.0001411,3182.8
196,test,coding,210,A,1024,0.0,0.0002691,6085.2
196,test,coding,210,A,2048,1.0,0.0001146,3804.4
196,test,coding,210,A,4096,1.0,0.0001476,3320.9
196,test,coding,210,B,512,0.0,0.0001046,8984.3
196,test,coding,210,B,1024,0.0,0.0001046,13414.5
196,test,coding,210,B,2048,1.0,0.0001058,4453.3
196,test,coding,210,B,4096,0.0,0.0001046,9578.3
196,test,coding,210,C,512,0.0,0.000119,1429.7
196,test,coding,210,C,1024,0.0,7.24e-05,629.6
196,test,coding,210,C,2048,0.0,0.0004262,5539.3
196,test,coding,210,C,4096,0.0,6.76e-05,732.3
196,test,coding,210,D,512,0.0,0.0001428,7704.0
196,test,coding,210,D,1024,1.0,2.21e-05,5104.3
196,test,coding,210,D,2048,1.0,0.0002619,13140.5
196,test,coding,210,D,4096,1.0,0.0002601,9688.0
196,test,coding,210,E,512,0.0,0.0006274,3153.1
196,test,coding,210,E,1024,0.0,0.0011906,6768.3
196,test,coding,210,E,2048,0.0,0.0016463,5635.9
196,test,coding,210,E,4096,0.0,0.0016463,5596.9
197,test,math_olympiad,289,A,512,0.0,0.0001461,4730.1
197,test,math_olympiad,289,A,1024,0.0,0.0002741,6119.4
197,test,math_olympiad,289,A,2048,0.0,0.0005301,12292.5
197,test,math_olympiad,289,A,4096,0.0,0.0010421,25386.8
197,test,math_olympiad,289,B,512,0.0,0.0002536,11717.1
197,test,math_olympiad,289,B,1024,0.0,0.0004837,52120.3
197,test,math_olympiad,289,B,2048,0.0,0.0009448,46362.1
197,test,math_olympiad,289,B,4096,0.0,0.0018664,92095.7
197,test,math_olympiad,289,C,512,0.0,0.0001255,1433.5
197,test,math_olympiad,289,C,1024,0.0,0.0002279,4555.6
197,test,math_olympiad,289,C,2048,1.0,0.0003709,3448.5
197,test,math_olympiad,289,C,4096,0.0,0.0008423,8580.5
197,test,math_olympiad,289,D,512,0.0,0.0001488,7695.0
197,test,math_olympiad,289,D,1024,0.0,0.0002769,16351.0
197,test,math_olympiad,289,D,2048,1.0,0.0004891,22983.1
197,test,math_olympiad,289,D,4096,1.0,9.96e-05,10655.4
197,test,math_olympiad,289,E,512,0.0,0.0006484,4710.6
197,test,math_olympiad,289,E,1024,0.0,0.0012116,16725.9
197,test,math_olympiad,289,E,2048,0.0,0.002338,46176.5
197,test,math_olympiad,289,E,4096,0.0,0.0045911,19261.8
198,train,math_comp,266,A,512,0.0,0.0001443,3179.6
198,train,math_comp,266,A,1024,0.0,0.0002723,6367.7
198,train,math_comp,266,A,2048,0.0,0.0005283,12842.0
198,train,math_comp,266,A,4096,0.0,0.0010403,25504.6
198,train,math_comp,266,B,512,0.0,0.000215,26485.2
198,train,math_comp,266,B,1024,0.0,0.000215,26107.4
198,train,math_comp,266,B,2048,0.0,0.000215,24416.5
198,train,math_comp,266,B,4096,0.0,0.000215,25687.3
198,train,math_comp,266,C,512,0.0,8.95e-05,771.8
198,train,math_comp,266,C,1024,0.0,0.0002261,2824.7
198,train,math_comp,266,C,2048,0.0,0.0001085,1121.7
198,train,math_comp,266,C,4096,0.0,0.0008405,12051.6
198,train,math_comp,266,D,512,0.0,0.0001459,8951.0
198,train,math_comp,266,D,1024,0.0,0.0002739,15409.4
198,train,math_comp,266,D,2048,0.0,0.0004612,24531.1
198,train,math_comp,266,D,4096,0.0,0.0007414,40924.8
198,train,math_comp,266,E,512,0.0,0.0006385,2121.7
198,train,math_comp,266,E,1024,0.0,0.0012014,9718.5
198,train,math_comp,266,E,2048,0.0,0.0023281,9118.7
198,train,math_comp,266,E,4096,0.0,0.0045806,123881.7
199,train,math_olympiad,144,A,512,0.0,0.0001369,3287.3
199,train,math_olympiad,144,A,1024,0.0,0.0002649,6798.7
199,train,math_olympiad,144,A,2048,0.0,0.0005209,13060.4
199,train,math_olympiad,144,A,4096,0.0,0.0010329,25535.1
199,train,math_olympiad,144,B,512,0.0,0.0002422,11576.1
199,train,math_olympiad,144,B,1024,0.0,0.0004723,40385.8
199,train,math_olympiad,144,B,2048,0.0,0.0006441,31277.1
199,train,math_olympiad,144,B,4096,0.0,0.0006447,53460.2
199,train,math_olympiad,144,C,512,0.0,0.0001138,1608.1
199,train,math_olympiad,144,C,1024,0.0,0.0002162,2705.8
199,train,math_olympiad,144,C,2048,0.0,0.000421,4410.9
199,train,math_olympiad,144,C,4096,0.0,0.0008306,8642.1
199,train,math_olympiad,144,D,512,0.0,0.0001385,10780.4
199,train,math_olympiad,144,D,1024,0.0,0.0002665,13828.3
199,train,math_olympiad,144,D,2048,0.0,0.0005225,34341.8
199,train,math_olympiad,144,D,4096,0.0,0.0010345,50113.9
199,train,math_olympiad,144,E,512,0.0,0.0006061,3177.6
199,train,math_olympiad,144,E,1024,0.0,0.0011696,4833.5
199,train,math_olympiad,144,E,2048,0.0,0.002296,7077.7
199,train,math_olympiad,144,E,4096,1.0,0.0044088,37194.5
200,train,coding,160,A,512,1.0,6.21e-05,2004.2
200,train,coding,160,A,1024,1.0,6.21e-05,1449.7
200,train,coding,160,A,2048,1.0,6.09e-05,1416.4
200,train,coding,160,A,4096,1.0,6.01e-05,1929.5
200,train,coding,160,B,512,1.0,6.97e-05,5184.2
200,train,coding,160,B,1024,1.0,6.97e-05,6343.7
200,train,coding,160,B,2048,1.0,6.97e-05,5580.2
200,train,coding,160,B,4096,1.0,6.97e-05,4950.7
200,train,coding,160,C,512,1.0,3.97e-05,405.2
200,train,coding,160,C,1024,0.0,0.0002171,2783.4
200,train,coding,160,C,2048,1.0,4.35e-05,401.4
200,train,coding,160,C,4096,1.0,3.97e-05,1108.3
200,train,coding,160,D,512,1.0,0.0001084,19686.9
200,train,coding,160,D,1024,1.0,3.49e-05,5244.7
200,train,coding,160,D,2048,1.0,3.39e-05,5515.1
200,train,coding,160,D,4096,1.0,0.0001259,20748.5
200,train,coding,160,E,512,0.0,0.0006109,4330.7
200,train,coding,160,E,1024,1.0,0.001071,3648.0
200,train,coding,160,E,2048,1.0,0.0009929,3508.4
200,train,coding,160,E,4096,1.0,0.0010597,8881.6
201,train,math_comp,86,A,512,0.0,0.0001332,3148.0
201,train,math_comp,86,A,1024,1.0,0.0001034,2449.0
201,train,math_comp,86,A,2048,1.0,0.0005172,12852.2
201,train,math_comp,86,A,4096,0.0,8.69e-05,3052.7
201,train,math_comp,86,B,512,1.0,0.0001885,8443.4
201,train,math_comp,86,B,1024,1.0,0.0003236,27912.9
201,train,math_comp,86,B,2048,1.0,0.0003236,27940.9
201,train,math_comp,86,B,4096,1.0,0.0001876,8848.6
201,train,math_comp,86,C,512,0.0,4.57e-05,641.5
201,train,math_comp,86,C,1024,1.0,0.0001585,1986.2
201,train,math_comp,86,C,2048,1.0,0.0001579,2465.0
201,train,math_comp,86,C,4096,0.0,4.57e-05,486.8
201,train,math_comp,86,D,512,1.0,0.0001106,3350.7
201,train,math_comp,86,D,1024,1.0,2.16e-05,2134.1
201,train,math_comp,86,D,2048,1.0,0.0001106,3276.7
201,train,math_comp,86,D,4096,1.0,7.59e-05,3902.5
201,train,math_comp,86,E,512,1.0,0.0005777,1561.8
201,train,math_comp,86,E,1024,1.0,0.0006247,19440.5
201,train,math_comp,86,E,2048,1.0,0.0006247,19409.7
201,train,math_comp,86,E,4096,1.0,0.0006258,2764.9
202,test,multihop_qa,2955,A,512,0.0,0.0003053,4819.1
202,test,multihop_qa,2955,A,1024,0.05357,0.0004333,6760.5
202,test,multihop_qa,2955,A,2048,1.0,0.0006893,13322.9
202,test,multihop_qa,2955,A,4096,0.6,0.0008763,18209.7
202,test,multihop_qa,2955,B,512,0.5,0.0003202,3688.9
202,test,multihop_qa,2955,B,1024,0.5,0.0002992,4192.8
202,test,multihop_qa,2955,B,2048,0.5,0.0003202,3661.1
202,test,multihop_qa,2955,B,4096,0.5,0.0003198,3385.2
202,test,multihop_qa,2955,C,512,0.0,0.0002584,459.6
202,test,multihop_qa,2955,C,1024,0.0,0.000461,3570.0
202,test,multihop_qa,2955,C,2048,0.0,0.0006658,6311.1
202,test,multihop_qa,2955,C,4096,0.0,0.0002584,309.4
202,test,multihop_qa,2955,D,512,0.0,0.0003463,7218.7
202,test,multihop_qa,2955,D,1024,0.33333,0.0003951,21122.2
202,test,multihop_qa,2955,D,2048,0.21429,0.0003633,7781.6
202,test,multihop_qa,2955,D,4096,0.5,0.0004023,9829.1
202,test,multihop_qa,2955,E,512,0.0,0.0014386,4054.5
202,test,multihop_qa,2955,E,1024,0.0,0.0020021,4575.2
202,test,multihop_qa,2955,E,2048,0.26087,0.0025969,14542.7
202,test,multihop_qa,2955,E,4096,0.28571,0.0030094,12798.2
203,train,multihop_qa,2797,A,512,0.02532,0.0002958,4974.2
203,train,multihop_qa,2797,A,1024,0.03175,0.0004238,6896.6
203,train,multihop_qa,2797,A,2048,0.11111,0.0006798,13372.4
203,train,multihop_qa,2797,A,4096,1.0,0.0007591,15636.6
203,train,multihop_qa,2797,B,512,0.0,0.0002965,3824.2
203,train,multihop_qa,2797,B,1024,0.0,0.000323,4900.5
203,train,multihop_qa,2797,B,2048,0.0,0.0003095,4409.5
203,train,multihop_qa,2797,B,4096,0.0,0.000314,4587.5
203,train,multihop_qa,2797,C,512,0.0,0.0002313,593.4
203,train,multihop_qa,2797,C,1024,0.0,0.0002313,227.2
203,train,multihop_qa,2797,C,2048,0.0,0.0002313,311.9
203,train,multihop_qa,2797,C,4096,0.0,0.0002313,359.3
203,train,multihop_qa,2797,D,512,0.66667,0.0003246,5850.4
203,train,multihop_qa,2797,D,1024,0.75,0.0003099,4125.7
203,train,multihop_qa,2797,D,2048,1.0,0.0002609,6051.7
203,train,multihop_qa,2797,D,4096,0.66667,0.0003149,4043.3
203,train,multihop_qa,2797,E,512,0.0,0.0013831,5465.4
203,train,multihop_qa,2797,E,1024,0.0,0.0019463,7251.8
203,train,multihop_qa,2797,E,2048,0.0,0.0030727,77831.3
203,train,multihop_qa,2797,E,4096,1.0,0.0030444,9609.5
204,test,math_olympiad,202,A,512,0.0,0.0001404,4850.9
204,test,math_olympiad,202,A,1024,0.0,0.0002684,9531.0
204,test,math_olympiad,202,A,2048,0.0,0.0005244,13821.3
204,test,math_olympiad,202,A,4096,0.0,0.0010364,28862.1
204,test,math_olympiad,202,B,512,0.0,0.0002466,25874.5
204,test,math_olympiad,202,B,1024,0.0,0.000477,38607.5
204,test,math_olympiad,202,B,2048,0.0,0.0009381,45687.1
204,test,math_olympiad,202,B,4096,0.0,0.0008658,121919.0
204,test,math_olympiad,202,C,512,0.0,0.0001183,1998.1
204,test,math_olympiad,202,C,1024,0.0,0.0002207,3545.7
204,test,math_olympiad,202,C,2048,0.0,0.0004255,6989.9
204,test,math_olympiad,202,C,4096,0.0,0.0008351,10894.4
204,test,math_olympiad,202,D,512,0.0,0.0001432,8291.0
204,test,math_olympiad,202,D,1024,0.0,0.0002712,12365.0
204,test,math_olympiad,202,D,2048,0.0,0.0005272,30863.9
